order_date,sku_id,order_quantity
2020-04-30,1403CA,1.3891866723095303
2019-08-26,1390BA,0.9654699120354149
2019-11-05,1374CA,0.943549354461185
2020-01-29,1373BA,6.579281763282626
2020-03-10,1367CA,0.6502346969814999
2019-09-21,1326AA,0.20752610927844084
2020-03-05,1325AA,1.0303744662464154
2020-03-18,1321BA,8.147993406890897
2019-11-23,1317BA,9.38906659259298
2020-04-17,1315BA,5.2389550188225495
2020-05-12,1308BA,4.248193443073807
2019-10-23,1296CA,3.390879636128352
2019-12-31,1295CA,0.45881708288252565
2020-02-13,1283CA,0.43596281383082536
2019-09-18,1281BA,1.1136250082281511
2020-02-11,1244AA,1680.6484975370643
2020-03-21,1206BA,101.4879341951436
2019-09-15,1196AA,1.5077068495674861
2019-12-04,3271CA,1.1112628725507236
2020-02-19,3264CA,0.8007378025401046
2020-02-26,3249CA,0.15055772182931526
2020-02-10,3239AA,9.640832482417911
2019-10-12,3205AA,0.37878503070830516
2020-01-14,3180BA,2.6411607900125023
2020-04-28,3178CA,0.8789431333462816
2019-09-17,3271CA,0.997471574343166
2019-11-02,3264CA,3.4613534793910707
2019-10-31,3249CA,8.237555354760513
2020-01-26,3239AA,2.4118219126377607
2020-02-28,3205AA,0.9801356586221376
2019-08-25,3180BA,9.204274068285693
2019-09-14,3178CA,0.48872739437064866
2019-08-29,3126BA,5.867642091939842
2019-11-20,3098AA,0.42157717695125685
2020-03-17,3075BA,3.668561150826572
2019-12-28,3038BA,1.2000400509308038
2019-10-09,3016BA,1.2495509202965143
2020-05-17,3007CA,2.746169536295953
2019-09-07,3006CA,0.1582730968196766
2019-11-01,2573CA,44.23201692259608
2020-06-06,2565CA,67.2120957477847
2020-05-11,2548CA,7.251408196687363
2020-06-13,2539AA,4.712494104262702
2019-09-26,2528CA,297.73264814790747
2019-11-06,2473CA,1107.348514749361
2020-01-31,2458CA,2621.7645255354228
2020-04-23,2449CA,3.6037301239082065
2019-12-24,2422BA,1960.9133860719594
2019-09-24,2418CA,15214.333444636799
2019-12-26,2391CA,20007.402795554215
2019-10-23,2371CA,3644.814650822684
2020-06-08,2365AA,2.8503963200091764
2019-12-10,2336BA,270.8930914322278
2020-05-27,2267CA,0.14193052549246987
2020-02-24,2143AA,1.1867965828125226
2019-09-28,2117BA,34.14695215844164
2019-08-21,2096AA,3.5974449273993736
2019-09-21,1947CA,6.2851583894781635
2020-02-14,1902BA,4.705143442782971
2020-02-05,1876AA,1.35772364087315
2019-11-12,1857AA,0.16082009108943973
2020-01-11,1851CA,0.3750810873638455
2020-04-25,1842BA,1.187582339464859
2020-02-24,1830AA,4.21325011247014
2020-02-26,1827AA,7.827540408775368
2020-04-21,1826AA,9.181154810521177
2020-01-07,1819AA,4.970200005917177
2019-09-30,1811CA,4.500758519863926
2020-05-17,1801AA,12.487105350407894
2020-01-09,1798AA,6.397365043744979
2020-01-11,1767CA,1.1991672264590048
2019-10-28,1766CA,2.9695734443698707
2019-12-31,1764AA,5.62048118628763
2019-10-07,1745BA,2.2111324483925583
2020-01-20,1741BA,2.5618626359669
2019-10-04,1712AA,2.6934794564014766
2019-11-05,1698CA,8.726262705911092
2020-03-31,1688CA,6.448498320809556
2019-08-28,1681CA,19.754880150044283
2020-01-29,1678CA,9.499901325302977
2019-11-23,1672AA,6.460617316113558
2020-01-02,1584BA,2.3548853699415337
2020-03-16,1582CA,0.4216801184409829
2020-04-17,1571AA,3.065410688659354
2019-11-22,1488CA,8.44138688098924
2020-03-02,1468AA,2.036405374512057
2019-09-28,1434BA,2.9422403220512705
2020-03-01,1420CA,5.968103467209913
2019-10-12,1403CA,1.3899951545128915
2019-09-08,1390BA,1.5244767980700225
2019-10-08,1374CA,4.22518342255533
2019-12-24,1373BA,6.271961281807239
2020-03-31,1367CA,0.07804375524890175
2019-08-18,1326AA,8.048990445830773
2020-01-07,1325AA,5.607078195544915
2020-02-29,1321BA,9.269244131561177
2020-01-24,1317BA,6.355210937923409
2020-03-23,1315BA,7.586541500836277
2020-02-18,1308BA,2.597543933725217
2020-02-04,1296CA,2.371130063719579
2020-01-12,1295CA,0.2948875269301555
2019-09-13,1283CA,0.4009876220996935
2019-09-23,1281BA,0.27245017014997136
2020-04-16,1244AA,6517.738380439125
2020-05-29,1206BA,99.3736130947968
2020-02-22,1196AA,2.828739167965326
2020-03-31,3271CA,0.44730432332351205
2019-11-11,3264CA,6.7402549914011
2020-03-06,3249CA,1.008083031513859
2019-09-09,3239AA,3.3632078433840897
2020-02-24,3205AA,0.0907632833695654
2020-05-21,3180BA,5.625313231536657
2020-01-16,3178CA,0.9885270502066955
2019-11-21,3271CA,0.059788621341475
2019-10-03,3264CA,2.0838451125232584
2020-02-01,3249CA,4.03107040515243
2020-02-06,3239AA,1.1351612625288998
2020-03-16,3205AA,0.2286365957173464
2019-12-18,3180BA,1.6999293307394625
2020-06-08,3178CA,0.11160270680484827
2019-12-18,3126BA,6.891404143339091
2019-09-04,3098AA,8.292537065787318
2020-02-02,3075BA,1.6793579173266129
2019-12-30,3038BA,1.7398644178693137
2020-03-15,3016BA,0.040767952815226584
2019-12-21,3007CA,2.0797635297706956
2020-06-10,3006CA,4.175711560021814
2020-04-30,2573CA,43.02013499896156
2020-02-22,2565CA,69.5170563445295
2020-01-26,2548CA,1.6119967212342712
2020-02-29,2539AA,8.787245744806722
2020-03-13,2528CA,1027.0228825301867
2020-05-21,2473CA,3319.596843305147
2020-03-12,2458CA,1628.2263173434494
2019-10-14,2449CA,5.808860300407257
2020-01-17,2422BA,1376.002793573731
2020-03-10,2418CA,9938.439776203128
2020-04-28,2391CA,26076.289961749975
2020-03-27,2371CA,6785.368443520676
2020-04-22,2365AA,3.4222825061050144
2020-05-20,2336BA,239.1524099550831
2020-06-08,2267CA,8.883949968663696
2020-01-06,2143AA,3.210702190178003
2020-01-16,2117BA,12.990668704170268
2019-10-12,2096AA,6.836989349295639
2019-09-30,1947CA,5.829922589983529
2019-11-01,1902BA,2.8731347452459643
2020-06-10,1876AA,1.8795664251924429
2019-11-28,1857AA,0.06305530500233636
2020-03-19,1851CA,6.349709838867375
2019-09-03,1842BA,0.9091726278181474
2019-12-28,1830AA,3.2885648173272353
2019-10-24,1827AA,2.475098167908106
2019-11-20,1826AA,3.7052040169768627
2019-11-03,1819AA,8.389411977370216
2019-10-11,1811CA,5.181174874423235
2020-05-09,1801AA,8.463487738016536
2020-02-03,1798AA,6.3632328118906845
2020-01-17,1767CA,5.268451180376166
2020-04-08,1766CA,2.2667527413513633
2020-04-08,1764AA,7.845326237554792
2019-11-07,1745BA,1.3621498119058222
2020-04-07,1741BA,2.701723482233497
2020-04-09,1712AA,4.527943329272547
2019-12-17,1698CA,4.016471259899131
2020-01-10,1688CA,1.5271771376525223
2020-03-27,1681CA,19.731612224311426
2019-10-21,1678CA,6.807588618035629
2020-05-08,1672AA,0.11130432620041208
2019-09-25,1584BA,0.5202610011972119
2020-01-11,1582CA,0.04618984709368798
2019-11-02,1571AA,1.7173166115494554
2019-12-21,1488CA,0.5931843896227185
2020-05-10,1468AA,4.093446296282359
2019-10-11,1434BA,2.5405967236494953
2019-11-24,1420CA,4.849507752315488
2020-03-25,1403CA,0.20632962301338179
2020-05-21,1390BA,8.604923985423042
2019-12-19,1374CA,8.134647402240237
2020-03-20,1373BA,3.730050982747061
2019-10-08,1367CA,0.44776731911158707
2019-08-24,1326AA,1.7649994939494096
2020-01-19,1325AA,9.97953015484779
2019-10-08,1321BA,3.737054314100583
2020-04-30,1317BA,1.8014340021807995
2020-06-09,1315BA,5.515172167333614
2020-05-30,1308BA,4.956312433943481
2020-03-11,1296CA,2.9215946537899393
2019-12-14,1295CA,0.7068766113725943
2020-04-16,1283CA,0.9776900027310611
2019-09-14,1281BA,0.04621955512367152
2020-03-29,1244AA,690.4309515092576
2019-11-08,1206BA,1.268607378061755
2020-05-21,1196AA,4.590532609206974
2019-11-04,3271CA,0.9344891403978791
2019-12-06,3264CA,3.839652008603961
2020-02-04,3249CA,4.960531371284058
2020-03-05,3239AA,4.893340123474712
2020-06-11,3205AA,0.2886701677860186
2019-11-14,3180BA,3.7237737490390623
2019-12-27,3178CA,0.21787918032171052
2020-01-05,3271CA,1.3870660759970295
2019-12-05,3264CA,1.41632333938572
2020-05-26,3249CA,5.1979346774911335
2019-11-29,3239AA,2.5681995791122314
2020-04-17,3205AA,0.44202351145611796
2019-09-23,3180BA,9.404604101214298
2020-03-15,3178CA,0.6761604444369699
2019-12-15,3126BA,5.534677245566273
2019-09-23,3098AA,6.009943938135425
2019-10-01,3075BA,20.028055071884076
2019-09-11,3038BA,1.163912117039496
2019-08-26,3016BA,0.7716628401786234
2020-04-28,3007CA,2.027012604999272
2019-10-03,3006CA,6.920998663777706
2020-03-03,2573CA,2.4690447211119664
2019-09-08,2565CA,150.9592264802527
2019-08-19,2548CA,7.533619785341931
2020-05-05,2539AA,2.6906278864575404
2020-03-13,2528CA,1235.375899992272
2020-05-02,2473CA,5953.054033067163
2020-04-30,2458CA,3256.2301333664886
2020-05-22,2449CA,8.690586807102317
2020-01-14,2422BA,27.0073553643546
2020-04-15,2418CA,16130.283341103428
2020-05-19,2391CA,19381.91424401043
2020-03-01,2371CA,8590.33725403992
2020-01-30,2365AA,2.0989418463504492
2020-02-09,2336BA,185.32763559873243
2020-05-12,2267CA,7.197039773431086
2020-05-12,2143AA,1.5681654478256801
2019-11-13,2117BA,33.53279070919693
2019-11-29,2096AA,5.8548443717609455
2020-03-05,1947CA,7.794856665111418
2019-11-28,1902BA,2.2933233596731553
2020-03-16,1876AA,1.074077678238403
2020-03-21,1857AA,5.076113239696117
2019-09-13,1851CA,7.986772776658384
2020-05-26,1842BA,0.3668378925464912
2020-06-10,1830AA,6.634079920891118
2019-11-12,1827AA,0.8738337182754441
2019-10-17,1826AA,8.716810476220843
2020-05-01,1819AA,1.2380867349958447
2020-03-13,1811CA,6.813884967602382
2019-10-15,1801AA,3.8620775806222607
2019-10-03,1798AA,0.5632920716573183
2020-04-11,1767CA,9.186098652071843
2019-08-26,1766CA,5.415375362538938
2019-11-18,1764AA,4.574631146982609
2019-09-26,1745BA,2.528979949528777
2019-10-15,1741BA,2.172526619924338
2020-03-03,1712AA,5.776893269486063
2020-02-10,1698CA,0.789291076195926
2020-02-07,1688CA,6.862924991969912
2019-11-13,1681CA,27.09728167992793
2020-06-08,1678CA,8.581964171362076
2019-08-29,1672AA,5.120519302609869
2019-11-08,1584BA,1.5163510880773021
2020-01-20,1582CA,0.046069294841790814
2020-02-13,1571AA,0.3280944390694459
2019-10-05,1488CA,0.16033408258108617
2019-11-24,1468AA,1.5391169017584805
2019-12-06,1434BA,6.195299143846112
2019-11-08,1420CA,7.280998813340576
2020-06-02,1403CA,2.3336410864849584
2020-02-20,1390BA,7.602529944997435
2019-11-10,1374CA,2.790193495943314
2019-08-20,1373BA,0.3528803314662077
2020-02-23,1367CA,1.245900168463249
2019-12-07,1326AA,0.08538473597400897
2019-10-24,1325AA,0.6150364060022251
2020-01-13,1321BA,7.4141651826642265
2020-05-04,1317BA,9.609574491375948
2019-10-13,1315BA,7.560836026170536
2020-05-29,1308BA,5.495030382179183
2020-01-11,1296CA,3.2785249256183224
2020-04-04,1295CA,1.3690786226383165
2019-09-15,1283CA,0.51522500833415
2020-04-16,1281BA,0.15342262648676633
2020-05-17,1244AA,3320.803628030931
2020-04-02,1206BA,32.92344712283188
2019-12-03,1196AA,7.070865613341418
2020-06-07,3271CA,0.6893085145830626
2019-11-30,3264CA,3.5015818789778184
2020-04-26,3249CA,6.647412196978778
2020-05-06,3239AA,7.681446909908029
2020-04-11,3205AA,0.944384722223746
2020-04-29,3180BA,6.208489284065984
2019-10-12,3178CA,1.0823395439014807
2020-04-04,3271CA,0.8113556923833013
2020-05-09,3264CA,8.77682112636444
2019-09-30,3249CA,7.628052117209032
2019-08-19,3239AA,7.102659612712433
2020-06-13,3205AA,0.050881255977458406
2020-05-29,3180BA,0.3071253366072213
2019-09-22,3178CA,0.6350857511357215
2019-08-20,3126BA,6.612528246891674
2020-04-11,3098AA,9.359248932240599
2019-10-08,3075BA,7.437845156924961
2020-05-07,3038BA,0.6374850333957421
2019-11-01,3016BA,0.4661759545229934
2020-06-08,3007CA,0.7951666891968658
2019-09-26,3006CA,4.747694730522428
2020-02-24,2573CA,51.06172561038247
2020-04-17,2565CA,66.45696519941511
2020-01-08,2548CA,9.552344515121241
2020-03-17,2539AA,7.1283355581832435
2019-10-05,2528CA,915.7153439553056
2019-11-23,2473CA,7021.7074521554805
2020-06-05,2458CA,4113.732288771857
2020-02-23,2449CA,2.4622271472118262
2019-11-26,2422BA,2038.9592680361727
2020-04-14,2418CA,4076.65030026231
2019-12-01,2391CA,14327.367608087583
2020-01-22,2371CA,2780.3090899264203
2019-11-08,2365AA,7.5319441888421865
2019-11-28,2336BA,38.95619770616397
2019-11-13,2267CA,3.0164987953804436
2020-05-11,2143AA,9.109416852813819
2020-03-23,2117BA,21.98908394686559
2019-09-30,2096AA,9.158884959475781
2019-11-03,1947CA,6.069154762769598
2019-11-18,1902BA,4.150333878394945
2020-03-25,1876AA,0.9572303639672176
2020-04-15,1857AA,8.337403392975041
2020-06-05,1851CA,2.5943415738274545
2020-04-19,1842BA,0.890078013839829
2020-05-22,1830AA,2.945944565525208
2019-12-24,1827AA,9.42629588845865
2019-10-30,1826AA,7.927656512298384
2020-04-03,1819AA,8.774220685021344
2019-09-28,1811CA,5.1597991802953524
2019-12-11,1801AA,11.849139386641564
2019-12-17,1798AA,3.858618492888348
2019-11-17,1767CA,5.742973008972814
2020-03-14,1766CA,4.472212406328318
2019-10-03,1764AA,5.13327889633786
2020-06-12,1745BA,4.6239240113132976
2020-03-27,1741BA,3.6934765746288756
2020-05-20,1712AA,1.6036523065973862
2020-01-17,1698CA,1.6014930261193794
2019-08-22,1688CA,7.9175151837439675
2020-02-21,1681CA,2.8253140948173416
2019-09-25,1678CA,8.51082886535754
2019-08-27,1672AA,7.856733029899194
2019-09-15,1584BA,1.4316697502580835
2020-01-13,1582CA,1.6341393009441776
2020-05-28,1571AA,2.828921664793018
2020-03-21,1488CA,3.728749271893851
2020-03-18,1468AA,2.7132972257464347
2019-09-20,1434BA,5.729085731531777
2019-10-19,1420CA,4.806403556319526
2019-08-18,1403CA,0.026680891009900794
2020-03-21,1390BA,9.931673258589779
2020-06-08,1374CA,2.403472404668381
2019-09-21,1373BA,0.8609197287431314
2019-09-19,1367CA,1.347260040535418
2020-04-07,1326AA,7.8013323163043555
2019-10-30,1325AA,3.5409428713248294
2020-02-05,1321BA,1.3756941636024944
2019-10-13,1317BA,8.108896013096029
2019-08-26,1315BA,5.408579336256093
2020-01-08,1308BA,9.243426777734655
2019-09-13,1296CA,3.8843874907238964
2020-03-25,1295CA,0.3559521637333927
2020-03-28,1283CA,0.9276148203009348
2019-09-28,1281BA,0.3820534342192285
2019-12-31,1244AA,2718.763407472892
2019-12-31,1206BA,44.60688196955888
2020-02-04,1196AA,3.625003828976551
2020-05-23,3271CA,0.2795972851566304
2019-11-23,3264CA,6.642477497323433
2019-10-26,3249CA,6.475317432783886
2019-12-15,3239AA,9.831179954602918
2019-09-03,3205AA,0.6521606817228714
2019-09-29,3180BA,1.8681156533491705
2020-06-13,3178CA,0.6388592518636502
2019-10-26,3271CA,0.08479858561368575
2019-09-26,3264CA,9.594683777617277
2019-12-19,3249CA,0.5908500987544374
2020-02-01,3239AA,1.104782106001001
2020-03-05,3205AA,0.158803589312973
2019-11-25,3180BA,9.829404239882438
2019-10-30,3178CA,0.8644402884869651
2020-06-09,3126BA,8.55052490470751
2020-05-20,3098AA,6.324597838234028
2019-12-24,3075BA,9.229096696740253
2020-05-04,3038BA,1.2545824770500509
2019-10-04,3016BA,1.6116112979425874
2020-01-11,3007CA,1.5158449203347168
2020-02-14,3006CA,1.622244172434819
2020-04-21,2573CA,45.63657108036494
2020-03-08,2565CA,148.5978323518367
2020-05-24,2548CA,2.8006383395988586
2020-03-18,2539AA,7.429384866693693
2019-10-14,2528CA,1424.7189287992949
2020-05-02,2473CA,906.158482734759
2020-04-11,2458CA,2758.625479084676
2020-01-15,2449CA,1.651564713863738
2020-02-04,2422BA,1042.2476769324292
2019-08-22,2418CA,7151.199333329317
2019-09-04,2391CA,13378.368656533607
2020-02-10,2371CA,9486.356680899611
2020-02-06,2365AA,5.914299319074945
2020-03-28,2336BA,113.76817902821112
2020-02-08,2267CA,3.7282699643279633
2020-01-26,2143AA,9.096580675235268
2019-08-29,2117BA,55.975227780003266
2020-02-20,2096AA,3.639554401701135
2019-09-08,1947CA,8.238138311869093
2019-12-07,1902BA,9.668422446517434
2019-10-17,1876AA,0.881433437018921
2020-01-09,1857AA,4.940617134652237
2020-04-10,1851CA,7.124994924115679
2020-01-02,1842BA,1.2467152094893719
2020-01-25,1830AA,4.971132213016692
2019-12-24,1827AA,1.444199157859949
2019-10-22,1826AA,5.013810753359391
2020-05-29,1819AA,2.8193825626159077
2020-02-26,1811CA,2.1584103813474775
2020-03-13,1801AA,9.996567482414871
2020-01-09,1798AA,2.3984661253967374
2019-11-26,1767CA,3.824727081571435
2020-04-30,1766CA,8.717357038067341
2019-11-22,1764AA,1.959888241572985
2020-05-21,1745BA,1.0706937786738213
2020-01-07,1741BA,0.021153090034100153
2019-11-19,1712AA,7.344835598776109
2019-11-21,1698CA,1.1363064020110791
2020-03-07,1688CA,8.132126253863266
2019-08-27,1681CA,33.78519239958792
2019-12-04,1678CA,3.87963945330448
2020-04-28,1672AA,3.577608397136621
2020-05-17,1584BA,0.966962983115751
2019-12-12,1582CA,0.859844837254304
2019-09-21,1571AA,1.5416087350233754
2020-02-02,1488CA,3.454210675308734
2020-03-09,1468AA,5.971383941345115
2019-12-04,1434BA,2.509320070667014
2020-05-10,1420CA,7.357111006681041
2020-02-17,1403CA,0.26324020974973245
2020-03-11,1390BA,5.514869124025685
2019-09-29,1374CA,7.694650041815749
2020-03-17,1373BA,1.0727000062749414
2020-02-29,1367CA,0.09306950574630844
2020-05-14,1326AA,3.927053759342453
2019-12-20,1325AA,9.002596003149538
2020-02-12,1321BA,0.5074047484230293
2020-05-03,1317BA,7.230741025750388
2020-06-04,1315BA,5.408920565851759
2020-01-17,1308BA,9.141793445505135
2019-11-11,1296CA,1.3081524181257753
2020-04-25,1295CA,0.9133393070016231
2020-01-11,1283CA,0.7561266478142704
2019-11-27,1281BA,0.7913028923775508
2020-03-16,1244AA,3024.747084870949
2019-12-15,1206BA,24.01120848977189
2020-01-20,1196AA,1.554314833431245
2019-12-19,3271CA,1.068299008991807
2020-02-26,3264CA,8.724749500288075
2019-12-22,3249CA,7.5369924708071725
2019-11-29,3239AA,0.29009555797009146
2019-09-29,3205AA,0.2629395583258256
2020-05-12,3180BA,4.55033042913068
2019-12-28,3178CA,0.6064860572950277
2020-05-07,3271CA,0.5609583534353664
2019-09-10,3264CA,3.3392597418764156
2020-03-07,3249CA,4.86742087550748
2020-01-18,3239AA,7.966473291024794
2019-09-07,3205AA,0.40963070702952586
2020-01-06,3180BA,2.1585932792879783
2020-04-24,3178CA,0.6228104369067259
2020-03-09,3126BA,9.43330502056558
2019-10-16,3098AA,4.114926038372478
2020-05-15,3075BA,0.6680494989007917
2019-09-04,3038BA,0.7438202477291859
2020-05-15,3016BA,1.350079337087802
2020-01-16,3007CA,2.184920998426648
2020-03-28,3006CA,6.673678166800071
2019-09-04,2573CA,36.464289447005825
2020-01-29,2565CA,28.933164688669084
2019-12-10,2548CA,2.694849226223587
2019-09-18,2539AA,9.50499268525115
2019-12-08,2528CA,141.29915435840346
2019-12-25,2473CA,157.2808180856416
2019-12-07,2458CA,2485.0087381533403
2020-03-05,2449CA,9.586348765711065
2020-02-14,2422BA,337.2644743838136
2019-11-22,2418CA,3212.7150466321104
2019-10-16,2391CA,115.68453688365946
2019-09-25,2371CA,7675.55485735524
2020-05-23,2365AA,2.447400106701881
2019-10-18,2336BA,301.84406903752574
2019-12-08,2267CA,0.10341717342383801
2020-03-02,2143AA,7.282400323756368
2019-10-23,2117BA,6.208474269056703
2019-09-14,2096AA,4.948551620641565
2020-02-28,1947CA,1.7739857660555935
2020-03-04,1902BA,8.588867373065934
2019-10-01,1876AA,1.1239860471705563
2019-11-28,1857AA,7.236704656478025
2019-10-29,1851CA,5.303663628870669
2019-12-26,1842BA,1.7424372431763437
2020-02-27,1830AA,0.6870112809838325
2019-11-04,1827AA,4.216773548240474
2019-11-21,1826AA,8.650308951958571
2019-11-16,1819AA,5.432857945234074
2020-05-23,1811CA,0.09671817873996735
2020-01-24,1801AA,12.759880468383704
2019-11-28,1798AA,1.5556489634259774
2020-02-28,1767CA,0.5949293524569177
2020-04-14,1766CA,9.516899135159896
2019-12-13,1764AA,0.989243301702885
2019-08-24,1745BA,3.956322693295471
2019-09-10,1741BA,2.218214642539212
2020-01-28,1712AA,4.9045641975727285
2020-04-26,1698CA,1.2819668611397417
2020-02-10,1688CA,9.717233688043633
2020-06-03,1681CA,27.802764786430412
2020-04-21,1678CA,7.48734018970723
2020-04-07,1672AA,5.1956287436228346
2020-06-10,1584BA,1.188410293788573
2020-02-21,1582CA,0.8817565840267534
2020-02-26,1571AA,5.820203930329389
2019-11-11,1488CA,4.7831412263143385
2020-06-11,1468AA,4.213423839449196
2020-01-27,1434BA,7.875687332076975
2020-06-08,1420CA,6.155812565068931
2020-01-27,1403CA,0.5079816303321001
2019-12-11,1390BA,5.872976978705344
2019-11-07,1374CA,7.0453510800188734
2019-11-08,1373BA,9.259749479984587
2020-05-14,1367CA,0.4961824688105841
2020-02-27,1326AA,5.4601947432467774
2020-01-25,1325AA,6.198161709170731
2020-02-25,1321BA,5.777698921065775
2019-10-21,1317BA,9.026142638377303
2019-08-26,1315BA,0.01839789153223581
2019-11-28,1308BA,5.823354608782777
2020-06-04,1296CA,9.355136432561832
2019-10-10,1295CA,0.19313869624360397
2020-02-04,1283CA,0.08673897223902995
2019-12-04,1281BA,1.3026021896275757
2020-01-16,1244AA,6395.418026317778
2020-03-12,1206BA,45.16324234837413
2019-10-31,1196AA,1.4427332332543341
2020-01-22,3271CA,0.8438159889657648
2019-12-19,3264CA,8.47630336365148
2020-02-26,3249CA,7.239672372787407
2020-04-20,3239AA,1.0987794657836114
2019-08-18,3205AA,0.3633783648300247
2020-03-30,3180BA,5.0818744529864945
2020-05-08,3178CA,0.64478550343209
2019-09-12,3271CA,1.0789775944278106
2019-09-06,3264CA,5.549679628443159
2019-11-06,3249CA,6.010316100840715
2020-05-23,3239AA,0.1655692713647683
2020-01-23,3205AA,0.20286841614043694
2019-12-28,3180BA,9.55369464244546
2019-12-25,3178CA,0.5212145874220776
2019-09-10,3126BA,1.5407510910540068
2019-10-01,3098AA,8.774844985316157
2020-03-17,3075BA,10.6508973836488
2020-03-23,3038BA,1.781943970955069
2020-05-30,3016BA,0.6590281595762222
2019-12-17,3007CA,1.4794543511855727
2019-12-16,3006CA,3.4192450126199416
2019-09-02,2573CA,10.346864530803327
2020-03-24,2565CA,67.84339501419853
2020-02-09,2548CA,4.923041220986209
2019-11-27,2539AA,6.021105678784161
2020-05-30,2528CA,1947.1519181253436
2019-11-02,2473CA,3757.389646627858
2019-10-26,2458CA,217.37779678624977
2019-10-24,2449CA,9.970304663925578
2019-10-01,2422BA,484.0575884692735
2019-11-17,2418CA,6622.408871303805
2020-06-09,2391CA,1334.2182679092348
2020-01-17,2371CA,1097.5961299557175
2019-08-24,2365AA,1.7819567028567251
2019-10-16,2336BA,116.74135258404556
2020-02-14,2267CA,5.655348825017651
2019-09-24,2143AA,1.704881697317917
2019-09-18,2117BA,57.24198246402211
2020-01-31,2096AA,9.710446819338046
2020-02-15,1947CA,4.52864599470405
2019-10-25,1902BA,9.854445337035909
2019-11-16,1876AA,0.37076217232344244
2020-02-16,1857AA,1.413336018138437
2020-04-29,1851CA,8.898760496015461
2019-12-14,1842BA,0.8411470773120598
2020-02-09,1830AA,9.713744972372362
2019-09-14,1827AA,8.589676842998404
2019-11-04,1826AA,4.673179551023821
2020-01-06,1819AA,9.160133777612167
2019-10-24,1811CA,7.378705169548077
2020-02-18,1801AA,0.060550166892218704
2019-11-14,1798AA,2.207501467720085
2019-08-19,1767CA,1.8375004856367538
2020-04-27,1766CA,6.275809179088486
2019-10-15,1764AA,5.287219938780754
2019-08-21,1745BA,4.469465570535339
2019-09-22,1741BA,0.4547745188268413
2020-01-02,1712AA,3.8959082048951665
2020-02-19,1698CA,2.689431773970492
2020-03-23,1688CA,8.404283772921616
2020-04-12,1681CA,14.225275929157371
2020-01-10,1678CA,7.25163226660759
2020-02-05,1672AA,9.07577497163483
2019-11-04,1584BA,0.46061909034118625
2020-05-28,1582CA,0.9424791807740753
2020-03-26,1571AA,4.282147268465682
2020-02-22,1488CA,5.908019493983955
2019-12-05,1468AA,7.928746025864769
2020-03-23,1434BA,4.290230160403448
2020-02-16,1420CA,5.479631830381062
2019-12-07,1403CA,0.42082842873393184
2019-11-15,1390BA,0.6069986112906489
2019-12-01,1374CA,9.028835822548638
2020-05-05,1373BA,3.1426752687931057
2019-11-13,1367CA,0.3104452256885575
2019-09-21,1326AA,0.9947966364850191
2019-10-08,1325AA,8.774088746592824
2020-02-22,1321BA,0.9031371282832645
2020-01-15,1317BA,0.4852420942799218
2020-02-19,1315BA,1.0354656944304952
2019-12-10,1308BA,3.202158566004276
2020-06-11,1296CA,1.6266101378937514
2020-04-16,1295CA,1.003790850265613
2020-03-25,1283CA,0.6295298149648901
2019-09-01,1281BA,1.2345519035274253
2020-05-11,1244AA,3303.5645504860945
2020-02-12,1206BA,33.51726447969491
2020-05-18,1196AA,9.35873494225238
2020-04-25,3271CA,0.8421050154763619
2019-09-29,3264CA,7.206047910633106
2019-10-25,3249CA,4.787592880527853
2020-03-06,3239AA,8.232676685231757
2020-04-29,3205AA,0.45314505449568776
2019-10-27,3180BA,8.467316838123
2020-01-17,3178CA,1.0556046766881888
2020-05-12,3271CA,0.3554489895603267
2019-11-26,3264CA,8.462738118136086
2019-09-27,3249CA,5.566892579616042
2020-01-15,3239AA,1.7367948494395835
2020-02-29,3205AA,0.8110196874663801
2020-03-02,3180BA,2.0698193997299743
2020-04-19,3178CA,0.6081519467832434
2020-05-12,3126BA,3.1625964261675454
2019-12-10,3098AA,6.150630059232609
2020-06-07,3075BA,8.692952612160106
2019-12-07,3038BA,0.07799536255065041
2019-10-05,3016BA,2.089413818275366
2020-04-23,3007CA,0.9864012342593393
2019-12-16,3006CA,4.3804349092310595
2019-11-08,2573CA,4.345601514868704
2020-05-16,2565CA,17.83014592201362
2020-01-23,2548CA,1.208126362852321
2020-01-08,2539AA,2.420586175308719
2020-01-01,2528CA,1356.7693477803907
2019-09-18,2473CA,12074.679473865614
2020-04-05,2458CA,2945.7799437284293
2019-10-14,2449CA,2.0430022792152536
2019-09-24,2422BA,151.05744959537867
2020-02-15,2418CA,16479.14196638044
2019-09-19,2391CA,2138.755156395126
2019-10-30,2371CA,5586.547370033914
2019-09-16,2365AA,6.574593558841475
2019-12-27,2336BA,67.45506496551155
2019-12-02,2267CA,5.00761084365254
2019-10-28,2143AA,5.423233846334289
2019-10-27,2117BA,51.593252870585566
2020-02-08,2096AA,1.8044859703959137
2020-04-05,1947CA,9.102399970497554
2020-06-04,1902BA,7.411900069633469
2020-05-14,1876AA,0.23765801465629685
2020-05-03,1857AA,9.010030190646232
2020-04-03,1851CA,0.5098813547197512
2019-11-17,1842BA,0.3077148273766361
2019-09-27,1830AA,0.7593188525674077
2020-01-23,1827AA,1.8670352580717042
2020-05-23,1826AA,4.225904744439928
2020-04-20,1819AA,5.629782506386328
2019-11-02,1811CA,1.9350151279974737
2019-08-31,1801AA,4.702572167414628
